File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,word_count,char_count
,Umuziki urakomeye cane.,La musique est trop forte.,The music is too loud.,general,,,,,,,3,23
,Umuzímu urīra ku muzima.,L'essence spectrale du fantôme se nourrit de la vie des vivants.,The ghost's spectral essence feeds upon the life of the living.,proverbs,,,,,,,4,24
,Umva musore,Ecoute mec,Listen man,general,,,,,,,2,11
,Umviriza akaririmbo k'inyoni.,Écoute le chant des oiseaux.,Listen to the birdsong.,general,,,,,,,3,29
,Umviriza uturirimbo tw'Inyoni.,Écoute le chant des oiseaux.,Listen to the birdsong.,general,,,,,,,3,30
,Umwaka mushasha!,Bonne année!,Good year!,general,,,,,,,2,16
,Umwaka mwiza,Bonne année!,Good year!,general,,,,,,,2,12
,Umwaka umara amezi cumi n’abiri.,Une année se compose de douze mois.,A year is made up of twelve months.,general,,,,,,,5,32
,Umwami Ntare yari intwari yaguye imbibe z'Uburundi,"Le Roi Ntare était brave, Il a agrandi le territoire du Burundi","King Ntare was brave, he expanded the territory of Burundi",general,,,,,,,7,50
,Umwana agoye itegeka,un enfant difficile à commander,a child who is difficult to command,grammar,,,,,,,3,20
,Umwana ararira.,Le bébé pleure.,The baby is crying.,general,,,,,,,2,15
,Umwana ararize,Le bébé pleure.,The baby is crying.,general,,,,,,,2,14
,Umwana wanje nyakuri mu kwizera,Mon véritable enfant dans la foi,My true child in the faith,grammar,,,,,,,5,31
clips/sound_proverb/prov001.mp3,"Umwansi agucira icobo, Imana ikagucira icanzo.","Lorsque l’ennemi creuse une tombe pour vous, Dieu vous donne une issue de secours.","When the enemy digs a grave for you, God gives you an emergency exit.",proverbs,,,,,,,6,46
,Umwâka w'ákănka ubúro burabûngwa.,"Face à l'adversité, tout s'effondre.","In the face of adversity, everything falls apart.",proverbs,,,,,,,4,33
,Umwâna ahora atînya ikára arítōye.,Un enfant brûlé craint le feu.,A burned child dreads the fire.,proverbs,,,,,,,5,34
,Umwâna akura i bŭse ntákurá i bŭnyina.,"La présence d'un père nourrit la force d'un enfant, et les soins d'une mère enveloppent leur cœur.","A father's presence nurtures a child's strength, and a mother's care envelops their heart .",proverbs,,,,,,,7,38
,Umwâna arahôngoka nyina akâsama.,"Dans le royaume de l'adversité, l'amour d'une mère est inébranlable.","In the realm of adversity, a mother's love is unwavering.",proverbs,,,,,,,4,32
,Umwâna arya inkóko nyina akayiruka amŏya.,"Les péchés des parents retombent sur eux-mêmes, mais les enfants ont profité du voyage.","The sins of parents fall upon themeselves, but the children enjoyed the ride.",proverbs,,,,,,,6,41
,Umwâna asa na nyina.,Un enfant porte la marque de sa mère.,A child bears the mark of their mothe.,proverbs,,,,,,,4,20
,Umwâna murizi ntátōrwá urutózi.,Celui qui crie au loup par jeu ne sera pas entendu quand le loup sera réel.,He who cries wolf in jest won't be heard when the wolf is real.,proverbs,,,,,,,4,31
,Umwâna ntáhābwá ubugabo arabwîhá.,"Pour être reconnu comme un homme, il faut le montrer par des actes.","To be recognized as a man, one must show it through deeds.",proverbs,,,,,,,4,33
,Umwâna ntíyānká kwŏnka nyina ngo arwāye amahere.,"Un enfant ne doit pas abandonner sa mère, même dans ses imperfections.","A child should not forsake their mother, even in her imperfections.",proverbs,,,,,,,7,48
,Umwâna ní umutwăre.,Les jeunes peuvent aussi être des leaders.,The young can be leaders too.,proverbs,,,,,,,3,19
,Umwâna ní uw'Úburŭndi.,Un enfant est un cadeau pour la nation.,A child is a gift to the nation.,proverbs,,,,,,,3,22
,Umwâna sí se.,"La pomme ne tombe pas loin de l'arbre, mais elle peut rouler dans une direction différente.","The apple doesn't fall far from the tree, but it may roll in a different direction.",proverbs,,,,,,,3,13
,Umwâna sí uw'ŭmwe.,Il faut tout un village pour élever un enfant.,It takes a village to raise a child.,proverbs,,,,,,,3,18
,Umwâna umumwa imvānda akazōkumwa imví.,"Prenez soin de votre enfant quand il est jeune, et il prendra soin de vous quand vous serez vieux.","Care for your child when they're young, and they'll care for you when you're old.",proverbs,,,,,,,5,38
,Umwâna umurya imvānda akazōkurya imví.,"Prenez soin de votre enfant quand il est jeune, et il prendra soin de vous quand vous serez vieux.","Care for your child when they're young, and they'll care for you when you're old.",proverbs,,,,,,,5,38
,Umwâna umwé ntâ mwâna.,Un seul enfant ne peut pas rendre une famille complète.,One child alone cannot make a family complete.,proverbs,,,,,,,4,22
,Umwâna umwé sí umuryāngo.,"Un enfant unique est comme une étoile dans le ciel nocturne, mais une famille avec beaucoup d'enfants est comme une constellation.","A single child is like a star in the night sky, but a family with many children is like a constellation.",proverbs,,,,,,,4,25
,Umwâna w'íngwe ní yo ngwe.,Un lion engendre un lion.,A lion begets a lion.,proverbs,,,,,,,5,26
,Umwâna w'ínkēnde apfa yûrira igíti.,Le fils d'un singe grimpera toujours aux arbres.,The son of a monkey will always be climbing trees.,proverbs,,,,,,,5,35
,Umwâna w'îséma arirana umutsíma mū ntoke.,Un enfant idiot pleure avec du pain dans la bouche.,A foolish child cries with bread in their mouth.,proverbs,,,,,,,6,41
,Umwâna w'îséma.,Un enfant qui n'apporte que de la malchance.,A child that brings only bad luck.,proverbs,,,,,,,2,15
,Umwâna w'úwŭndi akurya múyāga.,Le sourire d'un étranger peut cacher des dents aiguisées.,A stranger's smile may hide sharp teeth.,proverbs,,,,,,,4,30
,Umwâna w'úwŭndi ugira ngo ingo turwāné ntúgirá ngo ingo ndagukubíte.,"Ne sous-estimez pas votre adversaire, car il pourrait vous surprendre.","Do not underestimate your opponent, for they may surprise you.",proverbs,,,,,,,10,68
,"Umwâna w’úmurùúndi umúhāye inòóti y'íbihūmbi cúmi hamwé n'îy'íjana ,aca yîtōrera iy’íjana kubêra arí yo azí igurá imbōmbo.","Si vous donnez à un enfant burundais deux billets de banque, un billet de 10 000 francs bien neuf et un billet de 100 francs tout froissé, il optera pour les 100 francs car c'est celui qu'il a déjà maîtrisé pour se procurer des bonbons.","If you hand a Burundian kid two banknotes, a crisp 10,000 francs note and a crumpled 100 francs note, they'll go for the 100 francs because that's the one they've already mastered the art of using to score candies",jokes,,,,,,,17,122
,Umwâna yānkwá ní we akurá.,Ceux qui manquent de faveur ont moins de chances de réaliser de grandes choses.,Those who lack favor are less likely to achieve great things.,proverbs,,,,,,,5,26
,Umwâna yānāna kurí nyina.,Les bêtises d'un enfant sont sans danger sous le regard attentif de la mère.,A child's mischief is safe under the mother's watchful gaze.,proverbs,,,,,,,4,25
,Umwânsi murabâna.,Coexister avec son ennemi est une nécessité pour la survie.,Coexisting with your enemy is a necessity for survival.,proverbs,,,,,,,2,17
,Umwânsi ntánūká.,"Quand ton ennemi tombe, tu célèbres et offres ta présence jusqu'à la fin.","As your enemy falls, you celebrate and offer your presence till the end.",proverbs,,,,,,,2,16
,Umwânsi ntâbá kure.,L'ennemi est toujours à la porte.,The enemy is always at the gate.,proverbs,,,,,,,3,19
,Umwânsi ntâbá umwâna.,Sous-estimer votre adversaire peut conduire à votre propre perte.,Overlooking your adversary can lead to your own undoing.,proverbs,,,,,,,3,21
,Umwêrá uva i bukúru ugakwīra höse.,"Comme va le leader, ainsi va la nation.","As the leader goes, so goes the nation.",proverbs,,,,,,,6,34
,Umwônga umwé wōnza inyoni.,"Un oiseau ne peut pas se nourrir dans la même vallée, il perdra du poids.","A bird cannot feed in the same valley, it will lose weigh.",proverbs,,,,,,,4,26
,Umwānda uhera iyó wagîye ntúherá iyó wavûye.,Les choses abandonnées ont tendance à rester éloignées de leurs origines.,Abandoned things tend to remain far from their origins.,proverbs,,,,,,,7,44
,Umwămi acumura yîcaye.,L'encre de la signature d'un dirigeant a le poids de mille épées.,The ink of a ruler's signature carries the weight of a thousand swords.,proverbs,,,,,,,3,22
,Umwĭgeme akura iyό yagîye ntákurá iyό yavûye.,"Une femme apprend à devenir femme chez ses beaux-parents, pas chez ses parents.","A woman learns to become a woman in her in-law's house, not at her parents' home.",proverbs,,,,,,,7,45
,"Umùúsi bāmpebá ubwā mbere narábabaye ku buryó na mâmá ambájije icàánshavuje nacîye ndamubwīra nti : ""Reka réka uracâri umwâna ntávyo wōtāhûra""","La première fois que ma petite amie m'a largué, j'étais tellement bouleversé que lorsque ma mère m'a demandé ce qui s'était passé, je lui ai simplement répondu : ""Laisse tomber, tu es encore un enfant, tu ne peux pas comprendre.""","The first time my girlfriend dumped me, I was so upset that when my mom asked me what happened, I simply replied, ""Leave it, you're not mature enough to understand.""",jokes,,,,,,,21,142
,Umúfa w'ímbwěbwe unyōbwa ugíshūshe.,Frappez pendant que le fer est chaud.,Strike while the iron is hot.,proverbs,,,,,,,4,35
,Umúswa urya umuhíni usótera isúka.,Frapper l'un pour atteindre indirectement l'autre est un coup rusé.,Striking at one to indirectly hit another is a cunning move.,proverbs,,,,,,,5,34
,Umúti w'îmbwá wāhwa ku rugó.,Les problèmes et les solutions partagent souvent le même quartier.,Troubles and solutions often share a neighborhood.,proverbs,,,,,,,5,28
,Umúvo ntûcá ku mwōbo.,"Comme l'eau trouvant son chemin à travers une fissure, les défis peuvent exploiter même les plus petites faiblesses.","Like water finding its course through a gap, challenges can exploit even the smallest weaknesses.",proverbs,,,,,,,4,21
,Umūntu agirwa n'úwŭndi.,Le succès d'un homme est souvent basé sur les conseils d'un autre.,One man's success is often built on the guidance of another.,proverbs,,,,,,,3,23
,Umūntu ahūnga urwîmo ntáhūngá urupfú.,"On peut échapper aux calamités, mais on ne peut échapper à la mort.","You can evade calamities, but you cannot escape death.",proverbs,,,,,,,5,37
,Umūntu akira icó abēshéwe ntákirá icó yībêsheye.,Effacer les mensonges sur les autres est plus simple que de dissiper les mensonges que l'on se fait à soi-même.,Erasing falsehoods about others is simpler than dispelling self-made lies.,proverbs,,,,,,,7,48
,Umūntu arasōnza akībuka n'ûbwó yahâye imbwá.,"En manquant, ce que nous avons partagé devient un trésor que nous regrettons d'avoir laissé partir.","When lacking, what we shared becomes a treasure we wish we hadn't let go.",proverbs,,,,,,,6,44
,Umūntu aruhūka apfûye.,"Dans la mort, un homme trouve le vrai repos.","In death, a man finds true rest.",proverbs,,,,,,,3,22
,Umūntu yīkora ku có afisé.,La nécessité oblige un homme à vendre ce qu'il possède.,Necessity compels a man to sell what he owns.,proverbs,,,,,,,5,26
,Umŭsi wa rwό (Rusăke) ntíbiká.,La mort vient comme un voleur dans la nuit.,Death comes like a thief in the night.,proverbs,,,,,,,5,30
,"Undonderere vya bitabo, bimwe naguhaye ejo","Cherche ces livres pour moi, ceux que je t'ai donnés hier","Look for those books for me, the ones I gave you yesterday",grammar,,,,,,,6,42
,Uno munsi harashushe gose.,Il fait très chaud aujourd'hui.,Today it's very hot.,general,,,,,,,4,26
,Uno mwaka ni mwiza.,Cette année est belle.,This year is beautiful.,general,,,,,,,4,19
,Unzanire isandugu irimwo amafaranga,Apportez-moi la boîte dans laquelle se trouvent les francs,Bring me the box the francs are in,grammar,,,,,,,4,35
,"Unó mùúsi narikó nkina agakino kw’īterfòóne ndí mu mudúga rúsàángi, hāma umūntu yari yîcaye impàánde yānje, nca nūmva ambwīye ngo : ""Utâye nanje uca umpá""","Aujourd'hui, je jouais à un jeu sur mon téléphone, et la personne à côté de moi m'a simplement dit : ""Si tu échoues, c'est à moi de jouer.""","Today, I was playing a game on my phone, and the person beside me casually said, ""If you fail, it's my turn to play.""",jokes,,,,,,,25,154
,Unó mùúsi umwâna w'úmubânyi yagira antèére ibuye baca bāmbwīra ngo sìíndamubuze yōhava aríra.,"Aujourd'hui, l'enfant d'un voisin était sur le point de me jeter une pierre, et ensuite son parent m'a dit de ne pas l'empêcher, sinon il pleurerait.","Today, the child of a neighbor was about to throw a stone at me, and then their parent told me not to stop him, or else he would cry.",jokes,,,,,,,13,93
,Urabiye hejuru hasa neza.,La vue est magnifique d'en haut.,The view is magnificent from the top.,general,,,,,,,4,25
,Uragahezagirwa n’Imana!,Puissiez-vous être béni de Dieu !,May you be blessed of God!,grammar,,,,,,,2,23
,Uragakomera!,Puissiez-vous aller bien !,May you be well!,grammar,,,,,,,1,12
,Urakaza,Puisses-tu venir,May you come,grammar,,,,,,,1,7
,Urakoze kutwihanganira.,Merci pour ta patience.,Thank you for your patience.,general,,,,,,,2,23
,Urandamukiriza abo hakurya,Vous me saluez ceux de l'autre côté,You greet me those on the other side,general,,,,,,,3,26
,Urashobora kugura amata?,Peux-tu acheter du lait?,Can you buy milk?,general,,,,,,,3,24
,Urazoza ejo!,Viens demain !,Come tomorrow!,grammar,,,,,,,2,12
,Urazīnduka ntútāngá Rwūbá.,"Le malheur arrive rapidement, comme un invité non invité.","Misfortune arrives swiftly, like an uninvited guest.",proverbs,,,,,,,3,26
,Ureha gute?,Quelle taille faites-vous?,What size are you?,general,,,,,,,2,11
,Ureka kurimira umwâna w'ínyoni uwâwé agasōnza.,"Si tu retiens les graines des oiseaux, tes propres enfants peuvent mourir de faim.","If you withhold seeds from the birds, your own children may starve.",proverbs,,,,,,,6,46
clips/sound_proverb/prov006.mp3,Urera nâbí ugatukwa n'ábakwé.,Ne pas éduquer correctement votre enfant conduit à des insultes de la part des gendres.,Failure to bring up correctly your child leads to being insulted by the sons-in-law.,proverbs,,,,,,,4,29
,Uri hejuru haboneka neza.,La vue est magnifique d'en haut.,The view is magnificent from the top.,general,,,,,,,4,25
,Uri n’amafaranga yo kukigura?,Avez-vous de l'argent pour l'acheter ?,Do you have money to buy it?,grammar,,,,,,,4,29
,"Uri n’amatwi yumva, ni yumve","Celui qui a des oreilles qui entendent, qu'il entende","He who has ears that hear, let him hear",grammar,,,,,,,5,28
,Uri uwundi ati : «Ndi umurundi ijana kw’ijana.»,L'autre dit : « Je suis burundais cent  pour cent.»,The other says: “I am one hundred percent Burundian.”,general,,,,,,,8,47
,Uribube uraza,Tu viendras,You will come,grammar,,,,,,,2,13
,Uriko urakurikiranwa n’Abarundi imiriyoni n’imiriyoni.,Vous êtes suivis par des millions et des millions de Burundais.,You are followed by millions and millions of Burundians.,general,,,,,,,5,54
,Urima biké ukīmburira mu gipfŭnsi.,"Plus tu sèmes, plus tu récolteras.","The more you sow, the more you will reap.",proverbs,,,,,,,5,34
,Urima itíro ukīmbura ingonera.,"Si vous semez le sommeil, vous récolterez des chardons.","If you sow sleep, you will harvest thistles.",proverbs,,,,,,,4,30
,Urote neza.,Fais de beaux rêves.,Sweet dreams.,general,,,,,,,2,11
,Uru ni urubaho.,Ceci est un tableau.,This is a board.,vocabulary,,,,,,,3,15
,Uru ni urutugu.,Ceci est un épaule.,This is a shoulder.,vocabulary,,,,,,,3,15
,Uru rupfunguzo ni urwiwe,Cette clé est la sienne,This key is his,grammar,,,,,,,4,24
,Urubanza rwari ruryoshe.,La fête était amusante.,The party was fun.,general,,,,,,,3,24
,Urubúze inkwăre ruvūmbukana igihuna.,"Mieux vaut avoir quelque chose que rien du tout, même si cela est de moindre valeur.","Better to have something than nothing at all, even if it is of lesser value.",proverbs,,,,,,,4,36
,Urubănza rugirwa n'ívyăbona.,"Au tribunal, les témoins détiennent la vérité.","In the court of law, witnesses hold the truth.",proverbs,,,,,,,3,28
,Urubănza rumwé rumara zibiri.,Une opportunité peut en engendrer d'autres.,One opportunity may give rise to others.,proverbs,,,,,,,4,29
,Urubănza rwōnka umugabo ntírwōnká umugόre.,"Lors d'une cérémonie de mariage, toutes les dépenses sont pour l'homme, pas pour la femme.","During a marriage ceremony, all expenses go for the man, not the woman.",proverbs,,,,,,,5,42
clips/sound_proverb/prov002.mp3,Urugo ntirwinjira mu rundi.,Un conjoint ne devrait pas avoir de liaison avec son voisin.,A spouse should not have an affair with his/her neighbor.,proverbs,,,,,,,4,27
,Urugó rubuzé umugabo rubura umuhoro.,Perdre le chef de la famille laisse un vide difficile à combler.,Losing the head of the household leaves a void that is hard to fill.,proverbs,,,,,,,5,36
,Urugó rugira babiri.,Il faut être deux pour construire un foyer.,It takes two to build a home.,proverbs,,,,,,,3,20
,Urugó rurímwo umugabo runywa amáta.,La maison d'un vrai homme est remplie de délices spéciaux.,A real man's home is filled with special delicacies.,proverbs,,,,,,,5,35
,Urugó rutagirá umugabo rutāha umugayo.,Une maison sans chef fort est une cible pour le manque de respect.,A home without a strong head is a target for disrespect.,proverbs,,,,,,,5,38
,Urugó rutagirá umugabo ruvuga umwâna.,Une maison sans père est comme un navire sans capitaine.,A house without a father is like a ship without a captain.,proverbs,,,,,,,5,37
,Urugó rutagirá umugabo.,Une famille sans père.,A fatherless family.,proverbs,,,,,,,3,23
,Urujá kuja i bwămi rubānza mu bagabo.,Les problèmes ont une façon de frapper à de nombreuses portes avant d'atteindre le roi.,Troubles have a way of knocking on many doors before they reach the king.,proverbs,,,,,,,7,37
,Urujá kwăma rwāma kare.,Un arbre qui porte des fruits tôt est un arbre prometteur.,A tree that bears fruits early is a promising tree.,proverbs,,,,,,,4,23
,Urukwâvu rurakúra rukōnka umwâna.,"À mesure que vos parents vieillissent, il devient de votre devoir de prendre soin d'eux.","As your parents age, it becomes your duty to care for them.",proverbs,,,,,,,4,33
,Urukâmvye rumara umugabo.,"Dans les batailles les plus féroces, ce sont souvent les cœurs les plus braves qui rencontrent leur fin.","In the fiercest battles, it's often the bravest hearts that meet their end.",proverbs,,,,,,,3,25
,Urukûndo rutarímwo umukûnzi ntírurāmbá.,"L'amour sans aimé est comme une flamme sans combustible, il ne peut perdurer.","Love without a beloved is like a flame without fuel, it cannot endure.",proverbs,,,,,,,4,39
,Urukûndo rwītūzwa urŭndi.,La monnaie de l'amour est la réciprocité.,Love's currency is reciprocity.,proverbs,,,,,,,3,25
,Urundi ruzi barwita nyabukongoro rwisuka muri mucece,Une autre rivière qu'ils appellent nyabukongoro coule en mucece.,Another river which they call nyabukongoro flows in mucece.,general,,,,,,,7,52
,Urupfú rw'îmbwá ní inyama.,Le décès d'un chien a peu d'importance.,The passing of a dog holds little significance.,proverbs,,,,,,,4,26
,Ururími ntírwōnzá umukŏbwa.,Le vent des ragots ne change pas la forme d'un rocher.,The wind of gossip doesn't change a rock's shape.,proverbs,,,,,,,3,27
,Ururími rw'ŭmwe rukamwa ayěra.,"Ne croyez pas tout ce que vous entendez, mais pesez-le contre différentes langues.","Believe not all that you hear, but weigh it against different tongues.",proverbs,,,,,,,4,30
,Urushana ni runini kandi rurakanye.,L'hiver est long et froid.,Winter is long and cold.,general,,,,,,,5,35
,Urushana ni rurerure kandi rurakanye.,L'hiver est long et froid.,Winter is long and cold.,general,,,,,,,5,37
,Urusyo sindaruzi urwo ari rwo,Je ne sais pas ce qu'est une meule,I don’t know what a grindstone is,grammar,,,,,,,5,29
,Uruturūmbwe ruca ku ruhîye.,Le favoritisme peut éclipser les qualifications dans le choix.,Favoritism can eclipse qualifications in the choice.,proverbs,,,,,,,4,27
clips/sound_humour/h6.mp3,Uruvu rwatwaye inda ruti iyo nkira iy'uyu musi iyo hanyuma yontwaye!,"""Je ne supporterai pas une autre grossesse, si seulement je survis à celle-ci"", a déclaré la femelle caméléon en travail !","""I won't be able to stand another pregnancy, if only I survive this one"", said the female Chameleon in labor!",jokes,,,,,,,11,68
,Uruyoya ruriko rurarira.,Le bébé pleure.,The baby is crying.,general,,,,,,,3,24
,Urwaruka kandi na rwo rurakwiye kwijukira amashirahamwe.,Les adolescents devraient également se tourner vers les organisations.,Teenagers should also look to organizations.,general,,,,,,,7,56
,Urwo rwego rusabwa na bose.,Ce niveau est requis par tous.,This level is required by everyone.,general,,,,,,,5,27
,Urwânko rutēsha urwârwá.,La haine engendre la destruction et le mal.,Hatred breeds destruction and harm.,proverbs,,,,,,,3,24
,Urwĭba rwība umugabo.,Un voleur habile peut entrer dans une forteresse.,A skilled thief can enter a fortress.,proverbs,,,,,,,3,21
,Urya cāne ukīroga inzara.,Manger excessivement peut faire de la faim votre compagne constante.,Excessive eating can make hunger your constant companion.,proverbs,,,,,,,4,25
,Urya nk'úmugabo ukanigwa.,L'orgueil excessif et la cupidité insatiable conduisent souvent à une grave chute.,Excessive pride and insatiable greed often lead to a grave downfall.,proverbs,,,,,,,3,25
,Urímye ikibára hakamera inzúzi ntízibá arí izâwé.,"Si la récolte te surprend, ce n'est pas ta culture..","If the harvest surprises you, it's not your crop.",proverbs,,,,,,,7,49
,Urāmba cāne ukarīnda uruvyíno rw'îmbwá.,"Avec l'âge, certaines peurs perdent leur pouvoir.","With age, certain fears no longer hold power.",proverbs,,,,,,,5,39
,Usaba Imâna y'úwŭndi ikaguha amahere.,Ne demandez pas à Dieu ce qui dépasse votre destin.,Do not ask God for what is beyond your destiny.,proverbs,,,,,,,5,37
,Usaba inēra ukaba inēra.,Celui qui cherche de l'aide auprès d'une mauvaise personne hérite de ses manières.,He who seeks help from a bad person inherits their ways.,proverbs,,,,,,,4,24
,Usaba umwîzá mugasa.,Celui qui s'associe aux bons devient lui-même bon.,He who associates with the good becomes good himself.,proverbs,,,,,,,3,20
,Useka umubânyi ukavyūka músa.,Ce que tu moques aujourd'hui pourrait être ton propre reflet demain.,What you mock today may be your own reflection tomorrow.,proverbs,,,,,,,4,29
,"Ushâka kumenya urugero rwāwe rwó kwìíhāngāna, uratwāra Umwâna wāwe w'îmyâka itatu mu bugeni.","Si tu veux évaluer ton niveau de gentillesse, amène ton enfant de 3 ans à un mariage. ","If you want to gauge your kindness, bring your 3-year-old to a wedding. ",jokes,,,,,,,13,92
,"Ushīma kó ibīntu vyàázīmvye,..Kèéra twâgīye kuramutsa bā mâmá bàácu, bàárakubwîra nk'încúro icúmi ngo ""Ingo ufūngúre "" ukaguma wîyankīsha ugatīnda ukêmera,...","Pour comprendre à quel point les prix ont grimpé, imaginez ceci : Autrefois, quand nous rendions visite à nos tantes, elles nous répétaient mille fois de venir manger.","To grasp the extent of how prices have soared, consider this: Back in the day, when we visited our aunties, they'd insist a thousand times for us to come and eat. ",jokes,,,,,,,20,158
,Uta agatōngo ataco kakugíze kagatuma ku kăndi ngo urāmpōra.,Un traitement injuste peut pousser quelqu'un à chercher des alliés pour se venger.,Unjust treatment can lead someone to seek allies for vengeance.,proverbs,,,,,,,9,59
,Uta akarānga ukaba utâye ibānga.,"Perdre sa culture, c'est perdre son identité.",Losing culture means losing identity.,proverbs,,,,,,,5,32
,Utabikora uzohanwa,"Si vous ne le faites pas, vous serez puni",If you do not do it you will be punished,grammar,,,,,,,2,18
,"Utanditse neza, sinosoma ibikaratasi vyawe","Si tu n'as pas bien écrit, je ne lirai pas tes papiers","If you haven’t written well, I won’t read your papers",grammar,,,,,,,5,42
,"Utange ivyo uguhumanurwa kwawe, nk’uko Mose yageze","Offrez les choses pour votre purification, comme Moïse l'a ordonné","Offer the things for your cleansing, as Mose commanded",grammar,,,,,,,7,50
,"Utazi Ikirundi, burya uba waratakaje imizi.","Si vous ne connaissez pas le Kirundi, vous avez perdu vos racines.","If you don't know Kirundi, you have lost your roots.",general,,,,,,,6,43
,Uturorero:   Ivy'aha vyama mu nzira,Exemples : Ici Il ya toujours le désordre,Examples: Here there is always disorder,general,,,,,,,5,35
,Uturuka buká ugatāha bunyama.,Un mauvais début mène à une mauvaise fin.,A bad beginning leads to a bad ending.,proverbs,,,,,,,4,29
,Utw'ûmwôro twōmwēgēra.,"Ce qui vous appartient, gardez-le près de vous.","What belongs to you, keep it close to you.",proverbs,,,,,,,2,22
,Utwâwé ní utwó urāyé urîye.,Vos vrais biens sont ceux que vous pouvez saisir.,Your true belongings are those within your grasp.,proverbs,,,,,,,5,27
,Utāmbira umwămi atagushăka akakwīta umusazi.,Danser pour une pierre ne fera que vous rendre ridicule.,Dancing for a stone will only make you look foolish.,proverbs,,,,,,,5,44
,Utēka ubúsa ukamira ubŭndi.,"Si vous ne semez pas, vous ne récolterez pas.","If you don't sow, you won't reap.",proverbs,,,,,,,4,27
,Uvyiyumvirako iki?,Qu'est-ce que tu en penses?,What do you think?,general,,,,,,,2,18
,Uwabâye mwīzá aba muzima.,Un vrai homme est mesuré par la bonté dans son cœur.,A true man is measured by the goodness in his heart.,proverbs,,,,,,,4,25
,Uwabírimye sí we yabírīye.,"Il a attrapé le poisson, mais d'autres ont profité du repas.","He caught the fish, but others enjoyed the meal.",proverbs,,,,,,,4,26
,Uwagôwe aherekeza uwagôtse.,Ceux qui sont dans la misère sont ceux qui soutiendraient un traître.,Those in misery are the ones who would stand by a traitor's side.,proverbs,,,,,,,3,27
,Uwapfuye aba atsindanishirijwe icaha,Celui qui est mort serait justifié du péché,He that has died would be justified of sin,grammar,,,,,,,4,36
,Uwapfûye yarîhūse.,"Partis trop tôt, ils ont raté les marées changeantes.","Gone too soon, they missed the changing tides.",proverbs,,,,,,,2,18
,Uwatînye gupfá ntíyavûtse.,Celui qui a peur de tomber n'apprendra jamais à voler.,He who is afraid to fall will never learn to fly.,proverbs,,,,,,,3,26
clips/sound_humour/h23.mp3,Uwo inzara abonye mugenziwe atwawe n'impfyisi ati abari n'ababo barabaseha!,"""Seuls ceux qui ont de la famille sont approvisionnés"", comme disait l'homme lors d'une famine en voyant son voisin emmené par la hyène !","""Only those who have family are supplied,"" as the man said during a famine seeing his neighbor taken away by the hyena!",jokes,,,,,,,10,75
,Uwu munsi ni mwiza.,Cette journée est belle.,This day is beautiful.,general,,,,,,,4,19
,Uwubwîra uwŭmva ntávuníka.,"À une oreille attentive, peu de mots suffisent.","To a willing ear, few words are needed.",proverbs,,,,,,,3,26
,Uwubândwa ní we abāndá urūgi.,Seuls les intrépides relèvent les défis difficiles.,Only the fearless take on difficult tasks.,proverbs,,,,,,,5,29
,Uwubûndabūnda abonwa n'úwuhágaze.,Celui qui agit en secret peut être vu par des yeux invisibles.,The one who acts in secret may be witnessed by unseen eyes.,proverbs,,,,,,,3,33
,Uwubûranye ikinyóma aragítsīndanwa.,Le défenseur des mensonges tombe dans son propre piège.,The defender of lies falls into his own trap.,proverbs,,,,,,,3,35
,Uwudásavyé ntákirá.,"Si vous ne demandez pas, vous n'obtenez pas.","If you don't ask, you don't get.",proverbs,,,,,,,2,19
,Uwudáshōnjé ntáshērá.,Seul un estomac vide connaît la douleur de la mendicité.,Only an empty stomach knows the pain of begging.,proverbs,,,,,,,2,21
,Uwudásizé umwâna asiga umugáni.,"Même sans laisser de descendance, une personne devrait s'efforcer de créer un héritage durable par des actions significatives.","Even without leaving behind any offspring, a person should strive to create a lasting legacy through meaningful actions, .",proverbs,,,,,,,4,31
,Uwudátēyé ntásorόma.,"Si vous n'avez pas semé, vous ne pouvez pas vous attendre à récolter.","If you haven't sown, you can't expect to harvest.",proverbs,,,,,,,2,20
,Uwufíse amâso ahēndwa biké.,Celui qui a des yeux ne sera pas facilement trompé.,He who has eyes will not be easily fooled.,proverbs,,,,,,,4,27
,Uwufíse ikimuri ntáhakúrira hāsí.,"Dans le noir, la lumière empêche votre assiette de tomber.","In the dark, light keeps your plate from falling.",proverbs,,,,,,,4,33
,Uwufíse imbwá ntâtá igúfa.,Avoir un chien signifie ne pas gaspiller les os à la poubelle.,Having a dog means not wasting bones in the garbage.,proverbs,,,,,,,4,26
clips/sound_proverb/prov044.mp3,Uwugusize intambwe aba agusize,Le premier oiseau attrape le ver,The first bird catches the worm,proverbs,,,,,,,4,30
,Uwugômba isīmbo asīmba urugó.,"Quand tu désires vraiment quelque chose, tu dois t'efforcer sans relâche.","When you truly desire something, you must exert yourself relentlessly.",proverbs,,,,,,,4,29
,Uwugômba kugabana arazīnduka.,Celui qui souhaite être accordé par le roi doit venir tôt.,He who wishes to be granted by the king must come early.,proverbs,,,,,,,3,29
,Uwugôwe agōra Imâna.,L'âme misérable se tourne vers les cieux pour obtenir du soulagement.,The wretched soul turns to the heavens for relief.,proverbs,,,,,,,3,20
