File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,word_count,char_count
,Umūntu ahūnga urwîmo ntáhūngá urupfú.,"On peut échapper aux calamités, mais on ne peut échapper à la mort.","You can evade calamities, but you cannot escape death.",proverbs,,,,,,,5.0,37.0
,Umūntu akira icó abēshéwe ntákirá icó yībêsheye.,Effacer les mensonges sur les autres est plus simple que de dissiper les mensonges que l'on se fait à soi-même.,Erasing falsehoods about others is simpler than dispelling self-made lies.,proverbs,,,,,,,7.0,48.0
,Umūntu arasōnza akībuka n'ûbwó yahâye imbwá.,"En manquant, ce que nous avons partagé devient un trésor que nous regrettons d'avoir laissé partir.","When lacking, what we shared becomes a treasure we wish we hadn't let go.",proverbs,,,,,,,6.0,44.0
,Umūntu aruhūka apfûye.,"Dans la mort, un homme trouve le vrai repos.","In death, a man finds true rest.",proverbs,,,,,,,3.0,22.0
,Umūntu yīkora ku có afisé.,La nécessité oblige un homme à vendre ce qu'il possède.,Necessity compels a man to sell what he owns.,proverbs,,,,,,,5.0,26.0
,Umŭsi wa rwό ntíbiká.,La mort vient comme un voleur dans la nuit.,Death comes like a thief in the night.,proverbs,,,,,,,5.0,30.0
,"Undonderere vya bitabo, bimwe naguhaye ejo","Cherche ces livres pour moi, ceux que je t'ai donnés hier","Look for those books for me, the ones I gave you yesterday",grammar,,,,,,,6.0,42.0
,Uno munsi harashushe gose.,Il fait très chaud aujourd'hui.,Today it's very hot.,adjectives,,,,,,,4.0,26.0
,Uno mwaka ni mwiza.,Cette année est belle.,This year is beautiful.,proverbs,,,,,,,4.0,19.0
,Unzanire isandugu irimwo amafaranga,Apportez-moi la boîte dans laquelle se trouvent les francs,Bring me the box the francs are in,grammar,,,,,,,4.0,35.0
,"Unó mùúsi narikó nkina agakino kw’īterfòóne ndí mu mudúga rúsàángi, hāma umūntu yari yîcaye impàánde yānje, nca nūmva ambwīye ngo : ""Utâye nanje uca umpá""","Aujourd'hui, je jouais à un jeu sur mon téléphone, et la personne à côté de moi m'a simplement dit : ""Si tu échoues, c'est à moi de jouer.""","Today, I was playing a game on my phone, and the person beside me casually said, ""If you fail, it's my turn to play.""",jokes,,,,,,,25.0,154.0
,Unó mùúsi umwâna w'úmubânyi yagira antèére ibuye baca bāmbwīra ngo sìíndamubuze yōhava aríra.,"Aujourd'hui, l'enfant d'un voisin était sur le point de me jeter une pierre, et ensuite son parent m'a dit de ne pas l'empêcher, sinon il pleurerait.","Today, the child of a neighbor was about to throw a stone at me, and then their parent told me not to stop him, or else he would cry.",jokes,,,,,,,13.0,93.0
,Urabiye hejuru hasa neza.,La vue est magnifique d'en haut.,The view is magnificent from the top.,adjectives,,,,,,,4.0,25.0
,Uragahezagirwa n’Imana!,Puissiez-vous être béni de Dieu !,May you be blessed of God!,grammar,,,,,,,2.0,23.0
,Uragakomera!,Puissiez-vous aller bien !,May you be well!,grammar,,,,,,,1.0,12.0
,Urakaza,Puisses-tu venir,May you come,grammar,,,,,,,1.0,7.0
,Urakoze kutwihanganira.,Merci pour ta patience.,Thank you for your patience.,politeness,,,,,,,2.0,23.0
,Urandamukiriza abo hakurya,Vous me saluez ceux de l'autre côté,You greet me those on the other side,idioms,,,,,,,3.0,26.0
,Urashobora kugura amata?,Peux-tu acheter du lait?,Can you buy milk?,action-verbs,,,,,,,3.0,24.0
,Urazoza ejo!,Viens demain !,Come tomorrow!,grammar,,,,,,,2.0,12.0
,Urazīnduka ntútāngá Rwūbá.,"Le malheur arrive rapidement, comme un invité non invité.","Misfortune arrives swiftly, like an uninvited guest.",proverbs,,,,,,,3.0,26.0
,Ureha gute?,Quelle taille faites-vous?,What size are you?,general,,,,,,,2.0,11.0
,Ureka kurimira umwâna w'ínyoni uwâwé agasōnza.,"Si tu retiens les graines des oiseaux, tes propres enfants peuvent mourir de faim.","If you withhold seeds from the birds, your own children may starve.",proverbs,,,,,,,6.0,46.0
clips/sound_proverb/prov006.mp3,Urera nâbí ugatukwa n'ábakwé.,Ne pas éduquer correctement votre enfant conduit à des insultes de la part des gendres.,Failure to bring up correctly your child leads to being insulted by the sons-in-law.,proverbs,,,,,,,4.0,29.0
,Uri hejuru haboneka neza.,La vue est magnifique d'en haut.,The view is magnificent from the top.,adjectives,,,,,,,4.0,25.0
,Uri n’amafaranga yo kukigura?,Avez-vous de l'argent pour l'acheter ?,Do you have money to buy it?,grammar,,,,,,,4.0,29.0
,"Uri n’amatwi yumva, ni yumve","Celui qui a des oreilles qui entendent, qu'il entende","He who has ears that hear, let him hear",grammar,,,,,,,5.0,28.0
,Uri uwundi ati : «Ndi umurundi ijana kw’ijana.»,L'autre dit : « Je suis burundais cent  pour cent.»,The other says: “I am one hundred percent Burundian.”,proverbs,,,,,,,8.0,47.0
,Uribube uraza,Tu viendras,You will come,grammar,,,,,,,2.0,13.0
,Uriko urakurikiranwa n’Abarundi imiriyoni n’imiriyoni.,Vous êtes suivis par des millions et des millions de Burundais.,You are followed by millions and millions of Burundians.,proverbs,,,,,,,5.0,54.0
,Urima biké ukīmburira mu gipfŭnsi.,"Plus tu sèmes, plus tu récolteras.","The more you sow, the more you will reap.",proverbs,,,,,,,5.0,34.0
,Urima itíro ukīmbura ingonera.,"Si vous semez le sommeil, vous récolterez des chardons.","If you sow sleep, you will harvest thistles.",proverbs,,,,,,,4.0,30.0
,Urote neza.,Fais de beaux rêves.,Sweet dreams.,general,,,,,,,2.0,11.0
,Uru ni urubaho.,Ceci est un tableau.,This is a board.,vocabulary,,,,,,,3.0,15.0
,Uru ni urutugu.,Ceci est un épaule.,This is a shoulder.,vocabulary,,,,,,,3.0,15.0
,Uru rupfunguzo ni urwiwe,Cette clé est la sienne,This key is his,grammar,,,,,,,4.0,24.0
,Urubanza rwari ruryoshe.,La fête était amusante.,The party was fun.,action-verbs,,,,,,,3.0,24.0
,Urubúze inkwăre ruvūmbukana igihuna.,"Mieux vaut avoir quelque chose que rien du tout, même si cela est de moindre valeur.","Better to have something than nothing at all, even if it is of lesser value.",proverbs,,,,,,,4.0,36.0
,Urubănza rugirwa n'ívyăbona.,"Au tribunal, les témoins détiennent la vérité.","In the court of law, witnesses hold the truth.",proverbs,,,,,,,3.0,28.0
,Urubănza rumwé rumara zibiri.,Une opportunité peut en engendrer d'autres.,One opportunity may give rise to others.,proverbs,,,,,,,4.0,29.0
,Urubănza rwōnka umugabo ntírwōnká umugόre.,"Lors d'une cérémonie de mariage, toutes les dépenses sont pour l'homme, pas pour la femme.","During a marriage ceremony, all expenses go for the man, not the woman.",proverbs,,,,,,,5.0,42.0
clips/sound_proverb/prov002.mp3,Urugo ntirwinjira mu rundi.,Un conjoint ne devrait pas avoir de liaison avec son voisin.,A spouse should not have an affair with his/her neighbor.,proverbs,,,,,,,4.0,27.0
,Urugó rubuzé umugabo rubura umuhoro.,Perdre le chef de la famille laisse un vide difficile à combler.,Losing the head of the household leaves a void that is hard to fill.,proverbs,,,,,,,5.0,36.0
,Urugó rugira babiri.,Il faut être deux pour construire un foyer.,It takes two to build a home.,proverbs,,,,,,,3.0,20.0
,Urugó rurímwo umugabo runywa amáta.,La maison d'un vrai homme est remplie de délices spéciaux.,A real man's home is filled with special delicacies.,proverbs,,,,,,,5.0,35.0
,Urugó rutagirá umugabo rutāha umugayo.,Une maison sans chef fort est une cible pour le manque de respect.,A home without a strong head is a target for disrespect.,proverbs,,,,,,,5.0,38.0
,Urugó rutagirá umugabo ruvuga umwâna.,Une maison sans père est comme un navire sans capitaine.,A house without a father is like a ship without a captain.,proverbs,,,,,,,5.0,37.0
,Urugó rutagirá umugabo.,Une famille sans père.,A fatherless family.,proverbs,,,,,,,3.0,23.0
,Urujá kuja i bwămi rubānza mu bagabo.,Les problèmes ont une façon de frapper à de nombreuses portes avant d'atteindre le roi.,Troubles have a way of knocking on many doors before they reach the king.,proverbs,,,,,,,7.0,37.0
,Urujá kwăma rwāma kare.,Un arbre qui porte des fruits tôt est un arbre prometteur.,A tree that bears fruits early is a promising tree.,proverbs,,,,,,,4.0,23.0
,Urukwâvu rurakúra rukōnka umwâna.,"À mesure que vos parents vieillissent, il devient de votre devoir de prendre soin d'eux.","As your parents age, it becomes your duty to care for them.",proverbs,,,,,,,4.0,33.0
,Urukâmvye rumara umugabo.,"Dans les batailles les plus féroces, ce sont souvent les cœurs les plus braves qui rencontrent leur fin.","In the fiercest battles, it's often the bravest hearts that meet their end.",proverbs,,,,,,,3.0,25.0
,Urukûndo rutarímwo umukûnzi ntírurāmbá.,"L'amour sans aimé est comme une flamme sans combustible, il ne peut perdurer.","Love without a beloved is like a flame without fuel, it cannot endure.",proverbs,,,,,,,4.0,39.0
,Urukûndo rwītūzwa urŭndi.,La monnaie de l'amour est la réciprocité.,Love's currency is reciprocity.,proverbs,,,,,,,3.0,25.0
,Urundi ruzi barwita nyabukongoro rwisuka muri mucece,Une autre rivière qu'ils appellent nyabukongoro coule en mucece.,Another river which they call nyabukongoro flows in mucece.,proverbs,,,,,,,7.0,52.0
,Urupfú rw'îmbwá ní inyama.,Le décès d'un chien a peu d'importance.,The passing of a dog holds little significance.,proverbs,,,,,,,4.0,26.0
,Ururími ntírwōnzá umukŏbwa.,Le vent des ragots ne change pas la forme d'un rocher.,The wind of gossip doesn't change a rock's shape.,proverbs,,,,,,,3.0,27.0
,Ururími rw'ŭmwe rukamwa ayěra.,"Ne croyez pas tout ce que vous entendez, mais pesez-le contre différentes langues.","Believe not all that you hear, but weigh it against different tongues.",proverbs,,,,,,,4.0,30.0
,Urushana ni runini kandi rurakanye.,L'hiver est long et froid.,Winter is long and cold.,general,,,,,,,5.0,35.0
,Urushana ni rurerure kandi rurakanye.,L'hiver est long et froid.,Winter is long and cold.,general,,,,,,,5.0,37.0
,Urusyo sindaruzi urwo ari rwo,Je ne sais pas ce qu'est une meule,I don’t know what a grindstone is,grammar,,,,,,,5.0,29.0
,Uruturūmbwe ruca ku ruhîye.,Le favoritisme peut éclipser les qualifications dans le choix.,Favoritism can eclipse qualifications in the choice.,proverbs,,,,,,,4.0,27.0
clips/sound_humour/h6.mp3,Uruvu rwatwaye inda ruti iyo nkira iy'uyu musi iyo hanyuma yontwaye!,"""Je ne supporterai pas une autre grossesse, si seulement je survis à celle-ci"", a déclaré la femelle caméléon en travail !","""I won't be able to stand another pregnancy, if only I survive this one"", said the female Chameleon in labor!",jokes,,,,,,,11.0,68.0
,Uruyoya ruriko rurarira.,Le bébé pleure.,The baby is crying.,action-verbs,,,,,,,3.0,24.0
,Urwaruka kandi na rwo rurakwiye kwijukira amashirahamwe.,Les adolescents devraient également se tourner vers les organisations.,Teenagers should also look to organizations.,proverbs,,,,,,,7.0,56.0
,Urwo rwego rusabwa na bose.,Ce niveau est requis par tous.,This level is required by everyone.,grammar,,,,,,,5.0,27.0
,Urwânko rutēsha urwârwá.,La haine engendre la destruction et le mal.,Hatred breeds destruction and harm.,proverbs,,,,,,,3.0,24.0
,Urwĭba rwība umugabo.,Un voleur habile peut entrer dans une forteresse.,A skilled thief can enter a fortress.,proverbs,,,,,,,3.0,21.0
,Urya cāne ukīroga inzara.,Manger excessivement peut faire de la faim votre compagne constante.,Excessive eating can make hunger your constant companion.,proverbs,,,,,,,4.0,25.0
,Urya nk'úmugabo ukanigwa.,L'orgueil excessif et la cupidité insatiable conduisent souvent à une grave chute.,Excessive pride and insatiable greed often lead to a grave downfall.,proverbs,,,,,,,3.0,25.0
,Urímye ikibára hakamera inzúzi ntízibá arí izâwé.,"Si la récolte te surprend, ce n'est pas ta culture..","If the harvest surprises you, it's not your crop.",proverbs,,,,,,,7.0,49.0
,Urāmba cāne ukarīnda uruvyíno rw'îmbwá.,"Avec l'âge, certaines peurs perdent leur pouvoir.","With age, certain fears no longer hold power.",proverbs,,,,,,,5.0,39.0
,Usaba Imâna y'úwŭndi ikaguha amahere.,Ne demandez pas à Dieu ce qui dépasse votre destin.,Do not ask God for what is beyond your destiny.,proverbs,,,,,,,5.0,37.0
,Usaba inēra ukaba inēra.,Celui qui cherche de l'aide auprès d'une mauvaise personne hérite de ses manières.,He who seeks help from a bad person inherits their ways.,proverbs,,,,,,,4.0,24.0
,Usaba umwîzá mugasa.,Celui qui s'associe aux bons devient lui-même bon.,He who associates with the good becomes good himself.,proverbs,,,,,,,3.0,20.0
,Useka umubânyi ukavyūka músa.,Ce que tu moques aujourd'hui pourrait être ton propre reflet demain.,What you mock today may be your own reflection tomorrow.,proverbs,,,,,,,4.0,29.0
,"Ushâka kumenya urugero rwāwe rwó kwìíhāngāna, uratwāra Umwâna wāwe w'îmyâka itatu mu bugeni.","Si tu veux évaluer ton niveau de gentillesse, amène ton enfant de 3 ans à un mariage. ","If you want to gauge your kindness, bring your 3-year-old to a wedding. ",jokes,,,,,,,13.0,92.0
,"Ushīma kó ibīntu vyàázīmvye,..Kèéra twâgīye kuramutsa bā mâmá bàácu, bàárakubwîra nk'încúro icúmi ngo ""Ingo ufūngúre "" ukaguma wîyankīsha ugatīnda ukêmera,...","Pour comprendre à quel point les prix ont grimpé, imaginez ceci : Autrefois, quand nous rendions visite à nos tantes, elles nous répétaient mille fois de venir manger.","To grasp the extent of how prices have soared, consider this: Back in the day, when we visited our aunties, they'd insist a thousand times for us to come and eat. ",jokes,,,,,,,20.0,158.0
,Uta agatōngo ataco kakugíze kagatuma ku kăndi ngo urāmpōra.,Un traitement injuste peut pousser quelqu'un à chercher des alliés pour se venger.,Unjust treatment can lead someone to seek allies for vengeance.,proverbs,,,,,,,9.0,59.0
,Uta akarānga ukaba utâye ibānga.,"Perdre sa culture, c'est perdre son identité.",Losing culture means losing identity.,proverbs,,,,,,,5.0,32.0
,Utabikora uzohanwa,"Si vous ne le faites pas, vous serez puni",If you do not do it you will be punished,grammar,,,,,,,2.0,18.0
,"Utanditse neza, sinosoma ibikaratasi vyawe","Si tu n'as pas bien écrit, je ne lirai pas tes papiers","If you haven’t written well, I won’t read your papers",grammar,,,,,,,5.0,42.0
,"Utange ivyo uguhumanurwa kwawe, nk’uko Mose yageze","Offrez les choses pour votre purification, comme Moïse l'a ordonné","Offer the things for your cleansing, as Mose commanded",grammar,,,,,,,7.0,50.0
,"Utazi Ikirundi, burya uba waratakaje imizi.","Si vous ne connaissez pas le Kirundi, vous avez perdu vos racines.","If you don't know Kirundi, you have lost your roots.",proverbs,,,,,,,6.0,43.0
,Uturorero:   Ivy'aha vyama mu nzira,Exemples : Ici Il ya toujours le désordre,Examples: Here there is always disorder,proverbs,,,,,,,5.0,35.0
,Uturuka buká ugatāha bunyama.,Un mauvais début mène à une mauvaise fin.,A bad beginning leads to a bad ending.,proverbs,,,,,,,4.0,29.0
,Utw'ûmwôro twōmwēgēra.,"Ce qui vous appartient, gardez-le près de vous.","What belongs to you, keep it close to you.",proverbs,,,,,,,2.0,22.0
,Utwâwé ní utwó urāyé urîye.,Vos vrais biens sont ceux que vous pouvez saisir.,Your true belongings are those within your grasp.,proverbs,,,,,,,5.0,27.0
,Utāmbira umwămi atagushăka akakwīta umusazi.,Danser pour une pierre ne fera que vous rendre ridicule.,Dancing for a stone will only make you look foolish.,proverbs,,,,,,,5.0,44.0
,Utēka ubúsa ukamira ubŭndi.,"Si vous ne semez pas, vous ne récolterez pas.","If you don't sow, you won't reap.",proverbs,,,,,,,4.0,27.0
,Uvyiyumvirako iki?,Qu'est-ce que tu en penses?,What do you think?,proverbs,,,,,,,2.0,18.0
,Uwabâye mwīzá aba muzima.,Un vrai homme est mesuré par la bonté dans son cœur.,A true man is measured by the goodness in his heart.,proverbs,,,,,,,4.0,25.0
,Uwabírimye sí we yabírīye.,"Il a attrapé le poisson, mais d'autres ont profité du repas.","He caught the fish, but others enjoyed the meal.",proverbs,,,,,,,4.0,26.0
,Uwagôwe aherekeza uwagôtse.,Ceux qui sont dans la misère sont ceux qui soutiendraient un traître.,Those in misery are the ones who would stand by a traitor's side.,proverbs,,,,,,,3.0,27.0
,Uwapfuye aba atsindanishirijwe icaha,Celui qui est mort serait justifié du péché,He that has died would be justified of sin,grammar,,,,,,,4.0,36.0
,Uwapfûye yarîhūse.,"Partis trop tôt, ils ont raté les marées changeantes.","Gone too soon, they missed the changing tides.",proverbs,,,,,,,2.0,18.0
,Uwatînye gupfá ntíyavûtse.,Celui qui a peur de tomber n'apprendra jamais à voler.,He who is afraid to fall will never learn to fly.,proverbs,,,,,,,3.0,26.0
clips/sound_humour/h23.mp3,Uwo inzara abonye mugenziwe atwawe n'impfyisi ati abari n'ababo barabaseha!,"""Seuls ceux qui ont de la famille sont approvisionnés"", comme disait l'homme lors d'une famine en voyant son voisin emmené par la hyène !","""Only those who have family are supplied,"" as the man said during a famine seeing his neighbor taken away by the hyena!",jokes,,,,,,,10.0,75.0
,Uwu munsi ni mwiza.,Cette journée est belle.,This day is beautiful.,proverbs,,,,,,,4.0,19.0
,Uwubwîra uwŭmva ntávuníka.,"À une oreille attentive, peu de mots suffisent.","To a willing ear, few words are needed.",proverbs,,,,,,,3.0,26.0
,Uwubândwa ní we abāndá urūgi.,Seuls les intrépides relèvent les défis difficiles.,Only the fearless take on difficult tasks.,proverbs,,,,,,,5.0,29.0
,Uwubûndabūnda abonwa n'úwuhágaze.,Celui qui agit en secret peut être vu par des yeux invisibles.,The one who acts in secret may be witnessed by unseen eyes.,proverbs,,,,,,,3.0,33.0
,Uwubûranye ikinyóma aragítsīndanwa.,Le défenseur des mensonges tombe dans son propre piège.,The defender of lies falls into his own trap.,proverbs,,,,,,,3.0,35.0
,Uwudásavyé ntákirá.,"Si vous ne demandez pas, vous n'obtenez pas.","If you don't ask, you don't get.",proverbs,,,,,,,2.0,19.0
,Uwudáshōnjé ntáshērá.,Seul un estomac vide connaît la douleur de la mendicité.,Only an empty stomach knows the pain of begging.,proverbs,,,,,,,2.0,21.0
,Uwudásizé umwâna asiga umugáni.,"Même sans laisser de descendance, une personne devrait s'efforcer de créer un héritage durable par des actions significatives.","Even without leaving behind any offspring, a person should strive to create a lasting legacy through meaningful actions, .",proverbs,,,,,,,4.0,31.0
,Uwudátēyé ntásorόma.,"Si vous n'avez pas semé, vous ne pouvez pas vous attendre à récolter.","If you haven't sown, you can't expect to harvest.",proverbs,,,,,,,2.0,20.0
,Uwufíse amâso ahēndwa biké.,Celui qui a des yeux ne sera pas facilement trompé.,He who has eyes will not be easily fooled.,proverbs,,,,,,,4.0,27.0
,Uwufíse ikimuri ntáhakúrira hāsí.,"Dans le noir, la lumière empêche votre assiette de tomber.","In the dark, light keeps your plate from falling.",proverbs,,,,,,,4.0,33.0
,Uwufíse imbwá ntâtá igúfa.,Avoir un chien signifie ne pas gaspiller les os à la poubelle.,Having a dog means not wasting bones in the garbage.,proverbs,,,,,,,4.0,26.0
clips/sound_proverb/prov044.mp3,Uwugusize intambwe aba agusize,Le premier oiseau attrape le ver,The first bird catches the worm,proverbs,,,,,,,4.0,30.0
,Uwugômba isīmbo asīmba urugó.,"Quand tu désires vraiment quelque chose, tu dois t'efforcer sans relâche.","When you truly desire something, you must exert yourself relentlessly.",proverbs,,,,,,,4.0,29.0
,Uwugômba kugabana arazīnduka.,Celui qui souhaite être accordé par le roi doit venir tôt.,He who wishes to be granted by the king must come early.,proverbs,,,,,,,3.0,29.0
,Uwugôwe agōra Imâna.,L'âme misérable se tourne vers les cieux pour obtenir du soulagement.,The wretched soul turns to the heavens for relief.,proverbs,,,,,,,3.0,20.0
,Uwugôwe aragōka.,"Au milieu des troubles, les vulnérables peuvent abandonner leurs principes pour un gain personnel.","Amidst troubles, the vulnerable may forsake principles for personal gain.",proverbs,,,,,,,2.0,16.0
,Uwugôwe umuryāngo uramwākīra.,"Quand on est dans le besoin, les mains de la famille se tendent pour aider.","When one is in need, the family's hands extend to help.",proverbs,,,,,,,3.0,29.0
,Uwugúhanūra kurēndegera aba agúteze umushíbuká.,"Méfiez-vous de ceux qui prêchent l'insouciance, car ils peuvent chercher votre chute.","Be wary of the ones who preach carelessness, as they may be seeking your downfall.",proverbs,,,,,,,5.0,47.0
,Uwugúsavye umwūhīro aba agútaze umusêsekará.,Demander plus de vous est un souhait subtil pour votre abondance.,"Requesting more from you, is a subtle wish for your abundance.",proverbs,,,,,,,5.0,44.0
,Uwugútānze gukáraba agutānga kubega.,L'oiseau matinal attrape le ver.,The early bird catches the worm.,proverbs,,,,,,,4.0,36.0
,Uwuhána inzara arayirimira.,"Pour lutter contre la faim, il faut travailler plus dur.","To fight against hunger, you need to work harder.",proverbs,,,,,,,3.0,27.0
,Uwuhána umurozi amubītsa umwâna.,"Si vous voulez tester la vraie nature d'une personne, confiez-lui quelque chose de précieux.","If you want to test a person's true nature, entrust them with something valuable.",proverbs,,,,,,,4.0,32.0
,Uwuhânzwe n'îsînzí ntásīnzîra.,"Quand on est entouré d'ennemis, on dort d'un œil ouvert.","When surrounded by enemies, sleep with one eye open.",proverbs,,,,,,,3.0,30.0
,Uwuhâwe n'Îmâna ntíyāmbúrwa n'úmuyaga.,La serrure de ta fortune ne s'ouvre qu'avec ta propre clé.,The lock to your fortune only opens to your key.,proverbs,,,,,,,4.0,38.0
,Uwuhâwe n'úmwămi acānira Uburŭndi búbona.,"Celui qui est accordé par le roi prend son repas en paix, sans interférence.","He who is granted by the king enjoys his meal in peace, without interference.",proverbs,,,,,,,5.0,41.0
,Uwuhâwe n'úmwămi atēkera Uburŭndi búbona.,"Celui qui est accordé par le roi prend son repas en paix, sans interférence.","He who is granted by the king enjoys his meal in peace, without interference.",proverbs,,,,,,,5.0,41.0
,Uwuhênzwe n'ágahêngwé acāna inkīnzo.,Celui qui est bercé par la paix peut oublier le besoin d'une épée.,He who is lulled by peace may forget the need for a sword.,proverbs,,,,,,,4.0,36.0
,Uwuhôngera umwânsi amara inká.,"Quand vous cherchez le pardon d'un ennemi avec des cadeaux, cela devient un schéma récurrent.","When you seek forgiveness from an enemy with gifts, it becomes a recurring pattern.",proverbs,,,,,,,4.0,30.0
,Uwujá gukíra indwâra arayirāta.,"Quand vous partagez votre maladie, vous invitez la guérison.","When you share your sickness, you invite healing.",proverbs,,,,,,,4.0,31.0
,Uwujá gukíra urwîmo arwīma ururími.,"En temps de trouble, le silence offre une protection.","In times of trouble, silence offers protection.",proverbs,,,,,,,5.0,35.0
,Uwujá gusíga imvúra arayirorēra.,"Dans la course contre la pluie, attendre assure une fin sèche.","In the race against the rain, waiting ensures a dry finish.",proverbs,,,,,,,4.0,32.0
,Uwujá gutûnga arima abagēnzi.,"Méfiez-vous de disperser votre richesse à tous, car vous pourriez finir sans rien.","Beware of scattering your wealth to all, for you may end up with none.",proverbs,,,,,,,4.0,29.0
,Uwujá kubá mu Burŭndi agira amâso ntágirá amatwí.,"Pour se marier, il faut avoir des yeux et non des oreilles.","To get married, one must have eyes and not ears.",proverbs,,,,,,,8.0,49.0
,Uwujá kugaya ijāmbo arāba umunwa urivúze.,Celui qui ignore la parole c'est à cause de l'orateur.,He who ignores the word is because of the speaker.,proverbs,,,,,,,6.0,41.0
,Uwujá mu rugό rw'úwŭndi asiga ingeso kw'īrêmbo.,"En entrant dans la maison de quelqu'un d'autre, laissez vos manières à la porte.","When entering someone else's house, leave your manners at the door.",proverbs,,,,,,,7.0,47.0
,Uwukora Imikate n'Umubanyi.,Le boulanger est mon voisin.,The baker is my neighbor.,action-verbs,,,,,,,3.0,27.0
,Uwukêngurutse aba yôngeje.,Un cœur reconnaissant cherche davantage de bénédictions.,A grateful heart seeks more blessings.,proverbs,,,,,,,3.0,26.0
,Uwukíze inkúba arayígānīra.,Ceux qui échappent de justesse au danger racontent l'histoire à quiconque veut l'écouter.,Those who narrowly escape danger tell the story to anyone who will listen.,proverbs,,,,,,,3.0,27.0
,Uwukíze isěmu yībagira icămwīrukana.,"Dans les bons moments, les cicatrices des épreuves sont facilement négligées.","In good times, the scars of hardship are easily overlooked.",proverbs,,,,,,,4.0,36.0
,Uwukíze ubusóre arabuganira.,"Quand un homme quitte le chemin solitaire, que les cloches joyeuses sonnent et que le cœur des amis brille.","When a man leaves the single road, let joyous bells ring and friends' hearts be glowed.",proverbs,,,,,,,3.0,28.0
,Uwukóma amashí ntákubítwa kū ntoke.,"Ne détournez pas la main tendue, car elle porte un appel à l'aide.","Do not turn away from the outstretched hand, for it carries a plea for help.",proverbs,,,,,,,5.0,35.0
,Uwukúbita igishěgu arakijāniranya.,"Si tu commences une guerre, prépare-toi à te battre jusqu'à la fin.","If you start a war, prepare to fight until the end.",proverbs,,,,,,,4.0,49.0
,Uwukúbita inkēnde ntárābíra iyiháka.,"Un cœur malveillant ne fait pas de distinction, nuisant à tous sur son passage.","A heart of malice knows no distinction, harming all in its path.",proverbs,,,,,,,4.0,36.0
,Uwukúrusha umugóre akurusha urugó.,"Une maison avec une bonne femme est comme un jardin fleuri de roses, tandis qu'une maison sans elle est comme un désert stérile.","A home with a good woman is like a garden flourishing with roses, while a home without one is like a barren desert.",proverbs,,,,,,,4.0,34.0
,Uwukúrāvye cāne agutēra kwāmbara.,"Lorsque les gens vous corrigent constamment, c'est un signal pour vous réévaluer.","When people are constantly fixing you, it's a signal to reevaluate yourself.",proverbs,,,,,,,4.0,33.0
,Uwumáze umwâka aba arâmvye.,Passer une année est un pas vers la longévité.,Spending a year is a step towards longevity.,proverbs,,,,,,,4.0,27.0
,Uwupfûye aba arúhūtse.,La mort apporte à l'âme fatiguée un repos éternel.,Death brings the weary soul to eternal repose.,proverbs,,,,,,,3.0,22.0
,Uwurâmvye arabόna.,"Plus vous vivez longtemps, plus vous êtes témoin et comprenez.","The longer you live, the more you witness and understand.",proverbs,,,,,,,2.0,18.0
,Uwurérewe n'Îmâna agira ngo arusha abăndi guhana.,Les gens sont simplement bénis par Dieu et pensent qu'ils sont spéciaux.,People are just blessed by God and think they are special.,proverbs,,,,,,,7.0,49.0
,Uwurí mū ntăhe arêzwa ntíyīyéza.,"Un homme juste est justifié par les faits, non par sa propre défense.","A just man is vindicated by the facts, not his own defense.",proverbs,,,,,,,5.0,32.0
,Uwurívuze mu gushēngera ntâbá agîye.,Celui qui exprime son dernier souhait avant de partir reste gravé dans le cœur de ceux qu'il laisse derrière lui.,One who expresses their last wish before passing away remains etched in the hearts of those they leave behind.,proverbs,,,,,,,5.0,36.0
,Uwurûmbije umugόre ntásārûra umwâna.,"Pour planter la graine de la vie, il faut nourrir la flamme du désir.","To plant the seed of life, one must nurture the flame of desire.",proverbs,,,,,,,4.0,36.0
,Uwushâka akêzá aragáhebera.,Les meilleures choses dans la vie valent la peine de se battre.,The best things in life are worth fighting for.,proverbs,,,,,,,3.0,27.0
,Uwushâka inká aryāma nka zό.,"Agissez comme un local, soyez traité comme un local.","Act like a local, be treated like a loca.",proverbs,,,,,,,5.0,28.0
,Uwushâka kukúrya ntáburá imbóga agukóza.,Un esprit malveillant n'a pas besoin de raison pour frapper.,A malicious mind needs no reason to strike.,proverbs,,,,,,,5.0,40.0
,Uwushâka umubíra abira akŭya.,"Si vous voulez vraiment quelque chose, soyez prêt à transpirer pour l'obtenir.","If you want something badly enough, be prepared to sweat for it.",proverbs,,,,,,,4.0,29.0
,Uwushâka umucé acīka ijoro.,La route du succès est pavée de nuits blanches.,The road to success is paved with sleepless nights.,proverbs,,,,,,,4.0,27.0
,Uwushâka urwâmo yēnga urwârwá.,"Pour créer une atmosphère animée, organisez une soirée arrosée.","To create a lively atmosphere, host a drinking gathering.",proverbs,,,,,,,4.0,30.0
,Uwusába Imâna ntásarágara.,Celui qui cherche auprès de Dieu ne se lasse jamais.,The one who seeks from God never grows weary.,proverbs,,,,,,,3.0,26.0
